783951475	511	-81.66	-244.15
1069829392	511	-78.02	-402.81
-1371600842	511	-307.61	765.94
452897760	540	-107.30	-281.12
783951475	540	-72.65	-229.97
1069829392	540	-81.28	-386.35
-1371600842	540	-307.61	765.94
452897760	571	-107.68	-269.51
783951475	571	-65.40	-218.55
1069829392	571	-83.91	-373.11
-1371600842	571	-307.61	765.94
452897760	601	-108.33	-254.95
783951475	601	-57.16	-205.57
1069829392	601	-86.89	-358.06
-1371600842	601	-307.61	765.94
452897760	631	-111.59	-240.66
783951475	631	-48.84	-192.47
1069829392	631	-89.91	-342.87
-1371600842	631	-307.61	765.94
452897760	660	-121.08	-228.20
783951475	660	-40.44	-179.25
1069829392	660	-92.94	-327.57
-1371600842	660	-307.61	765.94
452897760	692	-128.83	-218.03
783951475	692	-33.59	-168.45
1069829392	692	-95.42	-315.09
-1371600842	692	-307.61	765.94
452897760	721	-138.46	-205.38
783951475	721	-25.07	-155.03
1069829392	721	-98.49	-299.64
-1371600842	721	-307.61	765.94
452897760	751	-147.86	-193.06
783951475	751	-16.76	-141.95
1069829392	751	-101.32	-284.62
-1371600842	751	-307.61	765.94
452897760	781	-157.07	-180.97
783951475	781	-8.61	-129.12
1069829392	781	-104.10	-269.90
-1371600842	781	-307.61	765.94
452897760	811	-166.15	-169.05
783951475	811	-0.58	-116.47
1069829392	811	-107.05	-255.43
-1371600842	811	-307.61	765.94
452897760	840	-175.42	-156.88
783951475	840	7.63	-103.56
1069829392	840	-112.74	-241.71
-1371600842	840	-307.61	765.94
452897760	871	-184.86	-144.49
783951475	871	15.97	-90.41
1069829392	871	-122.16	-229.31
-1371600842	871	-307.61	765.94
452897760	901	-192.36	-134.65
783951475	901	22.61	-79.97
1069829392	901	-129.64	-219.45
-1371600842	901	-307.61	765.94
452897760	931	-201.87	-122.16
783951475	931	31.03	-66.71
1069829392	931	-139.13	-206.94
-1371600842	931	-307.61	765.94
452897760	961	-211.18	-109.95
783951475	961	39.25	-53.76
1069829392	961	-148.41	-194.72
-1371600842	961	-307.61	765.94
452897760	992	-220.56	-97.63
783951475	992	47.56	-40.68
1069829392	992	-157.77	-182.38
-1371600842	992	-307.61	765.94
452897760	1021	-229.66	-85.69
783951475	1021	55.61	-28.01
1069829392	1021	-166.85	-170.42
-1371600842	1021	-307.61	765.94
452897760	1051	-238.59	-73.97
783951475	1051	63.50	-15.58
1069829392	1051	-175.75	-158.69
-1371600842	1051	-307.61	765.94
452897760	1081	-247.93	-61.71
783951475	1081	71.77	-2.56
1069829392	1081	-185.07	-146.41
-1371600842	1081	-307.61	765.94
452897760	1111	-255.53	-51.73
783951475	1111	78.49	8.03
1069829392	1111	-192.66	-136.42
-1371600842	1111	-307.61	765.94
452897760	1142	-266.16	-37.79
783951475	1142	87.89	22.83
1069829392	1142	-203.26	-122.45
-1371600842	1142	-307.61	765.94
452897760	1171	-275.00	-26.18
783951475	1171	95.72	35.15
1069829392	1171	-212.08	-110.82
-1371600842	1171	-307.61	765.94
452897760	1200	-284.48	-13.74
783951475	1200	104.10	48.35
1069829392	1200	-221.53	-98.37
-1371600842	1200	-307.61	765.94
452897760	1230	-293.79	-1.52
783951475	1230	112.34	61.32
1069829392	1230	-230.82	-86.13
-1371600842	1230	-307.61	765.94
452897760	1260	-302.81	10.32
783951475	1260	120.32	73.88
1069829392	1260	-239.82	-74.27
-1371600842	1260	-307.61	765.94
452897760	1291	-312.30	22.78
783951475	1291	128.71	87.10
1069829392	1291	-249.29	-61.80
-1371600842	1291	-307.61	765.94
452897760	1321	-321.35	34.65
783951475	1321	136.71	99.70
1069829392	1321	-258.31	-49.91
-1371600842	1321	-307.61	765.94
452897760	1351	-329.60	45.48
783951475	1351	144.01	111.19
1069829392	1351	-266.54	-39.07
-1371600842	1351	-307.61	765.94
452897760	1381	-338.78	57.53
783951475	1381	152.13	123.98
1069829392	1381	-275.70	-27.00
-1371600842	1381	-307.61	765.94
452897760	1410	-348.15	69.83
783951475	1410	160.42	137.04
1069829392	1410	-285.05	-14.68
-1371600842	1410	-307.61	765.94
452897760	1442	-356.59	80.90
783951475	1442	167.88	148.78
1069829392	1442	-293.46	-3.59
-1371600842	1442	-307.61	765.94
452897760	1471	-365.31	92.35
783951475	1471	175.60	160.94
1069829392	1471	-302.16	7.88
-1371600842	1471	-307.61	765.94
452897760	1501	-374.70	104.68
783951475	1501	183.91	174.02
1069829392	1501	-311.53	20.22
-1371600842	1501	-307.61	765.94
452897760	1530	-384.74	117.85
783951475	1530	192.79	188.00
1069829392	1530	-321.54	33.41
-1371600842	1530	-307.61	765.94
452897760	1560	-393.80	129.74
783951475	1560	200.81	200.62
1069829392	1560	-330.58	45.32
-1371600842	1560	-307.61	765.94
452897760	1590	-402.72	141.45
783951475	1590	208.69	213.04
1069829392	1590	-339.48	57.04
-1371600842	1590	-307.61	765.94
452897760	1621	-411.02	152.35
783951475	1621	216.04	224.61
1069829392	1621	-347.76	67.96
-1371600842	1621	-307.61	765.94
452897760	1652	-420.49	164.77
783951475	1652	224.41	237.79
1069829392	1652	-357.20	80.40
-1371600842	1652	-307.61	765.94
452897760	1681	-429.20	176.20
783951475	1681	232.12	249.92
1069829392	1681	-365.89	91.84
-1371600842	1681	-307.61	765.94
452897760	1711	-438.48	188.39
783951475	1711	240.33	262.85
1069829392	1711	-375.15	104.05
-1371600842	1711	-307.61	765.94
452897760	1742	-447.07	199.66
783951475	1742	247.93	274.82
1069829392	1742	-383.72	115.34
-1371600842	1742	-307.61	765.94
452897760	1770	-457.43	213.26
783951475	1770	257.09	289.25
1069829392	1770	-394.05	128.96
-1371600842	1770	-307.61	765.94
452897760	1802	-466.06	224.58
783951475	1802	264.72	301.27
1069829392	1802	-402.66	140.30
-1371600842	1802	-307.61	765.94
452897760	1831	-474.87	236.15
783951475	1831	271.91	312.59
1069829392	1831	-411.45	151.88
-1371600842	1831	-307.61	765.94
452897760	1861	-483.81	247.88
783951475	1861	273.28	327.17
1069829392	1861	-420.37	163.63
-1371600842	1861	-307.61	765.94
452897760	1892	-492.63	259.45
783951475	1892	274.46	341.67
1069829392	1892	-429.16	175.22
-1371600842	1892	-307.61	765.94
452897760	1921	-502.40	272.27
783951475	1921	275.76	357.74
1069829392	1921	-438.91	188.06
-1371600842	1921	-307.61	765.94
452897760	1951	-512.16	285.08
783951475	1951	277.07	373.78
1069829392	1951	-448.64	200.88
-1371600842	1951	-307.61	765.94
452897760	1981	-520.47	295.99
783951475	1981	278.18	387.45
1069829392	1981	-456.93	211.81
-1371600842	1981	-307.61	765.94
452897760	2011	-529.88	308.34
783951475	2011	279.44	402.94
1069829392	2011	-466.32	224.18
-1371600842	2011	-307.61	765.94
452897760	2042	-538.70	319.92
783951475	2042	280.62	417.45
1069829392	2042	-475.12	235.78
-1371600842	2042	-307.61	765.94
452897760	2071	-548.50	332.79
783951475	2071	281.93	433.56
1069829392	2071	-484.90	248.66
-1371600842	2071	-307.61	765.94
452897760	2102	-556.96	343.89
783951475	2102	283.06	447.47
1069829392	2102	-493.33	259.78
-1371600842	2102	-307.61	765.94
452897760	2130	-566.32	356.17
783951475	2130	284.31	462.87
1069829392	2130	-502.67	272.08
-1371600842	2130	-307.61	765.94
452897760	2161	-575.11	367.71
783951475	2161	285.49	477.32
1069829392	2161	-511.44	283.63
-1371600842	2161	-307.61	765.94
452897760	2191	-584.55	380.09
783951475	2191	286.80	493.52
1069829392	2191	-521.26	296.58
-1371600842	2191	-307.61	765.94
452897760	2221	-580.75	389.26
783951475	2221	287.90	506.95
1069829392	2221	-529.41	307.31
-1371600842	2221	-307.61	765.94
452897760	2251	-568.57	400.15
783951475	2251	289.22	523.23
1069829392	2251	-539.29	320.32
-1371600842	2251	-307.61	765.94
452897760	2280	-557.84	409.75
783951475	2280	290.39	537.59
1069829392	2280	-547.99	331.80
-1371600842	2280	-307.61	765.94
452897760	2310	-546.45	419.94
783951475	2310	291.62	552.82
1069829392	2310	-557.23	343.97
-1371600842	2310	-307.61	765.94
452897760	2342	-536.21	429.09
783951475	2342	292.74	566.51
1069829392	2342	-565.53	354.91
-1371600842	2342	-307.61	765.94
452897760	2371	-523.71	440.27
783951475	2371	294.10	583.22
1069829392	2371	-575.67	368.27
-1371600842	2371	-307.61	765.94
452897760	2401	-513.21	449.65
783951475	2401	295.24	597.25
1069829392	2401	-583.81	379.00
-1371600842	2401	-307.61	765.94
452897760	2431	-501.27	460.33
783951475	2431	296.54	613.22
1069829392	2431	-580.11	389.90
-1371600842	2431	-307.61	765.94
452897760	2461	-490.07	470.35
783951475	2461	297.75	628.20
1069829392	2461	-568.90	399.92
-1371600842	2461	-307.61	765.94
452897760	2490	-479.36	479.92
783951475	2490	298.92	642.51
1069829392	2490	-558.20	409.48
-1371600842	2490	-307.61	765.94
452897760	2520	-468.42	489.70
783951475	2520	300.11	657.14
1069829392	2520	-547.26	419.26
-1371600842	2520	-307.61	765.94
452897760	2551	-457.30	499.65
783951475	2551	301.32	672.01
1069829392	2551	-536.13	429.21
-1371600842	2551	-307.61	765.94
452897760	2581	-445.62	510.09
783951475	2581	302.58	687.62
1069829392	2581	-524.45	439.65
-1371600842	2581	-307.61	765.94
452897760	2611	-435.07	519.53
783951475	2611	303.73	701.74
1069829392	2611	-513.90	449.08
-1371600842	2611	-307.61	765.94
452897760	2641	-423.00	530.34
783951475	2641	305.02	717.88
1069829392	2641	-501.80	459.89
-1371600842	2641	-307.61	765.94
452897760	2670	-412.52	539.75
783951475	2670	306.14	731.94
1069829392	2670	-491.25	469.32
-1371600842	2670	-307.61	765.94
452897760	2700	-401.33	549.75
783951475	2700	307.35	746.88
1069829392	2700	-480.03	479.35
-1371600842	2700	-307.61	765.94
452897760	2730	-390.23	559.61
783951475	2730	309.02	761.47
1069829392	2730	-468.96	489.25
-1371600842	2730	-307.61	765.94
452897760	2760	-375.86	563.88
783951475	2760	320.13	771.43
1069829392	2760	-457.72	499.29
-1371600842	2760	-307.61	765.94
452897760	2792	-362.32	567.56
783951475	2792	330.82	780.49
1069829392	2792	-447.27	508.64
-1371600842	2792	-307.61	765.94
452897760	2821	-347.67	571.54
783951475	2821	342.41	790.31
1069829392	2821	-435.95	518.75
-1371600842	2821	-307.61	765.94
452897760	2851	-331.78	575.85
783951475	2851	354.93	800.96
1069829392	2851	-423.67	529.73
-1371600842	2851	-307.61	765.94
452897760	2881	-318.10	579.57
783951475	2881	365.67	810.10
1069829392	2881	-413.16	539.16
-1371600842	2881	-307.61	765.94
452897760	2911	-302.83	583.71
783951475	2911	377.72	820.29
1069829392	2911	-401.40	549.68
-1371600842	2911	-307.61	765.94
452897760	2940	-289.00	587.47
783951475	2940	389.73	827.06
1069829392	2940	-390.68	559.21
-1371600842	2940	-307.61	765.94
452897760	2971	-274.92	591.29
783951475	2971	404.24	828.48
1069829392	2971	-376.78	563.35
-1371600842	2971	-307.61	765.94
452897760	3001	-259.66	595.44
783951475	3001	419.99	830.01
1069829392	3001	-361.52	567.51
-1371600842	3001	-307.61	765.94
452897760	3031	-246.04	599.14
783951475	3031	434.03	831.38
1069829392	3031	-347.90	571.21
-1371600842	3031	-307.61	765.94
452897760	3061	-231.58	603.06
783951475	3061	448.95	832.84
1069829392	3061	-333.44	575.15
-1371600842	3061	-307.61	765.94
452897760	3090	-216.43	607.18
783951475	3090	464.56	834.36
1069829392	3090	-318.30	579.27
-1371600842	3090	-307.61	765.94
452897760	3121	-201.75	611.16
783951475	3121	479.71	835.83
1069829392	3121	-303.62	583.27
-1371600842	3121	-307.61	765.94
452897760	3151	-187.30	615.09
783951475	3151	494.61	837.29
1069829392	3151	-289.17	587.20
-1371600842	3151	-307.61	765.94
452897760	3181	-172.77	619.03
783951475	3181	509.60	838.75
1069829392	3181	-274.64	591.16
-1371600842	3181	-307.61	765.94
452897760	3211	-158.31	622.96
783951475	3211	524.51	840.20
1069829392	3211	-260.19	595.09
-1371600842	3211	-307.61	765.94
452897760	3241	-143.72	626.92
783951475	3241	539.55	841.67
1069829392	3241	-245.60	599.06
-1371600842	3241	-307.61	765.94
452897760	3271	-129.37	630.82
783951475	3271	554.35	843.11
1069829392	3271	-231.26	602.97
-1371600842	3271	-307.61	765.94
452897760	3301	-114.81	634.77
783951475	3301	569.37	844.58
1069829392	3301	-216.69	606.93
-1371600842	3301	-307.61	765.94
452897760	3331	-100.43	638.68
783951475	3331	584.17	846.04
1069829392	3331	-202.32	610.85
-1371600842	3331	-307.61	765.94
452897760	3361	-85.76	642.66
783951475	3361	599.24	847.53
1069829392	3361	-187.66	614.84
-1371600842	3361	-307.61	765.94
452897760	3391	-71.46	646.54
783951475	3391	613.93	848.97
1069829392	3391	-173.35	618.73
-1371600842	3391	-307.61	765.94
452897760	3421	-57.72	650.27
783951475	3421	628.06	850.21
1069829392	3421	-159.61	622.47
-1371600842	3421	-307.61	765.94
452897760	3452	-43.32	654.18
783951475	3452	642.95	851.12
1069829392	3452	-145.22	626.39
-1371600842	3452	-307.61	765.94
452897760	3481	-30.01	657.80
783951475	3481	656.72	851.96
1069829392	3481	-131.91	630.02
-1371600842	3481	-307.61	765.94
452897760	3511	-15.04	661.86
783951475	3511	672.20	852.90
1069829392	3511	-116.94	634.09
-1371600842	3511	-307.61	765.94
452897760	3541	-0.18	665.83
783951475	3541	687.57	853.84
1069829392	3541	-102.08	638.14
-1371600842	3541	-307.61	765.94
452897760	3570	15.29	669.90
783951475	3570	703.59	854.82
1069829392	3570	-86.59	642.35
-1371600842	3570	-307.61	765.94
452897760	3602	28.28	673.45
783951475	3602	717.10	855.64
1069829392	3602	-73.54	645.91
-1371600842	3602	-307.61	765.94
452897760	3631	43.76	679.06
783951475	3631	733.59	856.65
1069829392	3631	-57.60	650.25
-1371600842	3631	-307.61	765.94
452897760	3661	55.68	684.19
783951475	3661	746.54	857.44
1069829392	3661	-45.08	653.65
-1371600842	3661	-307.61	765.94
452897760	3691	69.10	689.96
783951475	3691	761.12	858.33
1069829392	3691	-30.98	657.49
-1371600842	3691	-307.61	765.94
452897760	3721	82.47	695.70
783951475	3721	775.65	859.22
1069829392	3721	-16.94	661.31
-1371600842	3721	-307.61	765.94
452897760	3752	97.70	702.25
783951475	3752	792.19	860.23
1069829392	3752	-0.96	665.54
-1371600842	3752	-307.61	765.94
452897760	3781	112.82	708.75
783951475	3781	808.63	861.23
1069829392	3781	14.89	669.72
-1371600842	3781	-307.61	765.94
452897760	3811	124.54	713.78
783951475	3811	821.36	862.01
1069829392	3811	27.13	673.06
-1371600842	3811	-307.61	765.94
452897760	3841	139.17	720.07
783951475	3841	837.24	862.98
1069829392	3841	42.05	678.45
-1371600842	3841	-307.61	765.94
452897760	3870	153.78	726.35
783951475	3870	853.12	863.94
1069829392	3870	56.66	684.73
-1371600842	3870	-307.61	765.94
452897760	3902	165.47	731.37
783951475	3902	865.82	864.72
1069829392	3902	68.35	689.75
-1371600842	3902	-307.61	765.94
452897760	3930	181.35	738.20
783951475	3930	883.08	865.77
1069829392	3930	84.24	696.57
-1371600842	3930	-307.61	765.94
452897760	3960	195.28	744.18
1069829392	3960	98.17	702.55
-1371600842	3960	-307.61	765.94
452897760	3990	208.96	750.06
1069829392	3990	111.84	708.42
-1371600842	3990	-307.61	765.94
452897760	4021	223.12	756.15
1069829392	4021	126.01	714.51
-1371600842	4021	-307.61	765.94
452897760	4050	236.67	761.97
1069829392	4050	139.56	720.32
-1371600842	4050	-307.61	765.94
452897760	4080	250.38	767.86
1069829392	4080	153.28	726.22
-1371600842	4080	-307.61	765.94
452897760	4110	264.13	773.77
1069829392	4110	167.02	732.12
-1371600842	4110	-307.61	765.94
452897760	4140	277.80	779.65
1069829392	4140	180.70	737.99
-1371600842	4140	-307.61	765.94
452897760	4171	291.07	785.35
1069829392	4171	193.97	743.69
-1371600842	4171	-307.61	765.94
452897760	4201	305.68	791.63
1069829392	4201	208.58	749.96
-1371600842	4201	-307.61	765.94
452897760	4231	318.05	796.94
1069829392	4231	220.95	755.27
-1371600842	4231	-307.61	765.94
452897760	4260	333.02	803.38
1069829392	4260	235.92	761.70
-1371600842	4260	-307.61	765.94
452897760	4291	347.12	809.47
1069829392	4291	250.07	767.78
-1371600842	4291	-307.61	765.94
452897760	4320	360.15	815.10
1069829392	4320	263.17	773.40
-1371600842	4320	-307.61	765.94
452897760	4350	373.90	821.00
1069829392	4350	276.97	779.33
-1371600842	4350	-307.61	765.94
452897760	4381	388.73	826.51
1069829392	4381	291.62	785.62
-1371600842	4381	-307.61	765.94
452897760	4411	403.25	827.95
1069829392	4411	305.03	791.38
-1371600842	4411	-307.61	765.94
452897760	4441	417.23	829.34
1069829392	4441	317.94	796.92
-1371600842	4441	-307.61	765.94
452897760	4470	432.58	830.87
1069829392	4470	332.12	803.01
-1371600842	4470	-307.61	765.94
452897760	4500	447.65	832.37
1069829392	4500	345.99	808.99
-1371600842	4500	-307.61	765.94
452897760	4531	461.39	833.73
1069829392	4531	358.62	814.44
-1371600842	4531	-307.61	765.94
452897760	4561	476.37	835.22
1069829392	4561	372.42	820.36
-1371600842	4561	-307.61	765.94
452897760	4591	492.91	836.87
1069829392	4591	387.88	826.07
-1371600842	4591	-307.61	765.94
452897760	4620	507.45	838.31
1069829392	4620	402.42	827.54
-1371600842	4620	-307.61	765.94
452897760	4652	522.01	839.76
1069829392	4652	416.97	829.01
-1371600842	4652	-307.61	765.94
452897760	4680	537.17	841.27
1069829392	4680	432.13	830.54
-1371600842	4680	-307.61	765.94
452897760	4710	552.20	842.76
1069829392	4710	447.16	832.05
-1371600842	4710	-307.61	765.94
452897760	4740	567.13	844.25
1069829392	4740	462.08	833.56
-1371600842	4740	-307.61	765.94
452897760	4770	582.18	845.75
1069829392	4770	477.18	835.08
-1371600842	4770	-307.61	765.94
452897760	4800	597.01	847.26
1069829392	4800	492.07	836.58
-1371600842	4800	-307.61	765.94
452897760	4831	612.10	848.77
1069829392	4831	507.21	838.11
-1371600842	4831	-307.61	765.94
452897760	4860	626.85	850.14
1069829392	4860	522.02	839.61
-1371600842	4860	-307.61	765.94
452897760	4890	641.65	851.04
1069829392	4890	536.77	841.10
-1371600842	4890	-307.61	765.94
452897760	4921	656.03	851.92
1069829392	4921	551.11	842.54
-1371600842	4921	-307.61	765.94
452897760	4950	671.69	852.87
1069829392	4950	566.72	844.12
-1371600842	4950	-307.61	765.94
452897760	4981	686.80	853.80
1069829392	4981	581.74	845.65
-1371600842	4981	-307.61	765.94
452897760	5010	701.68	854.71
1069829392	5010	596.50	847.17
-1371600842	5010	-307.61	765.94
452897760	5041	716.73	855.62
1069829392	5041	611.46	848.68
-1371600842	5041	-307.61	765.94
452897760	5070	731.50	856.52
1069829392	5070	626.12	850.11
-1371600842	5070	-307.61	765.94
452897760	5101	747.09	857.48
1069829392	5101	641.71	851.06
-1371600842	5101	-307.61	765.94
452897760	5130	761.37	858.35
1069829392	5130	655.98	851.94
-1371600842	5130	-307.61	765.94
452897760	5160	776.58	859.28
1069829392	5160	671.20	852.86
-1371600842	5160	-307.61	765.94
452897760	5191	791.85	860.21
1069829392	5191	686.46	853.79
-1371600842	5191	-307.61	765.94
452897760	5220	806.24	861.09
1069829392	5220	700.86	854.67
-1371600842	5220	-307.61	765.94
452897760	5250	821.23	862.00
1069829392	5250	715.84	855.58
-1371600842	5250	-307.61	765.94
452897760	5281	835.57	862.87
1069829392	5281	730.19	856.46
-1371600842	5281	-307.61	765.94
452897760	5310	851.19	863.83
1069829392	5310	745.80	857.41
-1371600842	5310	-307.61	765.94
452897760	5341	865.60	864.71
1069829392	5341	760.21	858.29
-1371600842	5341	-307.61	765.94
452897760	5371	880.51	865.62
1069829392	5371	775.13	859.20
-1371600842	5371	-307.61	765.94
1069829392	5402	790.19	860.12
-1371600842	5402	-307.61	765.94
1069829392	5431	806.04	861.08
-1371600842	5431	-307.61	765.94
1069829392	5460	820.81	861.98
-1371600842	5460	-307.61	765.94
1069829392	5491	835.95	862.91
-1371600842	5491	-307.61	765.94
1069829392	5521	851.25	863.84
-1371600842	5521	-307.61	765.94
1069829392	5550	865.47	864.71
-1371600842	5550	-307.61	765.94
1069829392	5580	880.57	865.63
-1371600842	5580	-307.61	765.94
-1371600842	5611	-307.61	765.94
-1371600842	5641	-307.61	765.94
-1371600842	5671	-307.61	765.94
-1371600842	5700	-307.61	765.94
-1371600842	5731	-307.61	765.94
-1371600842	5761	-307.61	765.94
-1371600842	5790	-307.61	765.94
-1371600842	5821	-307.61	765.94
-1371600842	5850	-307.61	765.94
-1371600842	5880	-307.61	765.94
-1371600842	5910	-307.61	765.94
-1371600842	5940	-307.61	765.94
-1371600842	5970	-307.61	765.94
-1371600842	6000	-307.61	765.94
